"id","task","inducer","right","left","key","congruent_rating","congruent_exp"
546,"shape","hue","smooth:blue","smooth:red","1",1,NA
546,"complexity","lightness","simple:light","simple:dark","2",1,NA
546,"shape","pitch","smooth:low","smooth:high","2",1,1
546,"hue","pitch","red:low","red:high","-1",0,NA
546,"timbre","pitch","sine:low","sine:high","3",1,NA
546,"shape","timbre","smooth:sine","smooth:square","2",0,1
546,"lightness","pitch","dark:low","dark:high","1",1,1
546,"shape","lightness","smooth:light","smooth:dark","1",1,NA
546,"complexity","pitch","simple:low","simple:high","2",1,NA
546,"lightness","timbre","dark:sine","dark:square","2",0,1
546,"complexity","timbre","simple:square","simple:sine","-1",0,NA
546,"hue","timbre","red:square","red:sine","0",NA,NA
546,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
546,"hue","lightness","red:light","red:dark","-2",0,NA
546,"complexity","hue","simple:blue","simple:red","1",1,NA
546,"shape","hue","smooth:blue","smooth:red","1",1,NA
546,"complexity","lightness","simple:light","simple:dark","2",1,NA
546,"shape","pitch","smooth:low","smooth:high","2",1,1
546,"hue","pitch","red:low","red:high","0",NA,NA
546,"timbre","pitch","sine:low","sine:high","2",1,NA
546,"shape","timbre","smooth:sine","smooth:square","2",0,1
546,"lightness","pitch","dark:low","dark:high","2",1,1
546,"shape","lightness","smooth:light","smooth:dark","1",1,NA
546,"complexity","pitch","simple:low","simple:high","0",NA,NA
546,"lightness","timbre","dark:sine","dark:square","2",0,1
547,"shape","pitch","smooth:low","smooth:high","2",1,1
547,"complexity","lightness","simple:light","simple:dark","3",1,NA
547,"shape","complexity","smooth:complex","smooth:simple","2",1,NA
547,"lightness","pitch","dark:low","dark:high","3",1,1
547,"complexity","hue","simple:blue","simple:red","3",1,NA
547,"shape","hue","smooth:blue","smooth:red","0",NA,NA
547,"hue","timbre","red:square","red:sine","2",1,NA
547,"shape","timbre","smooth:sine","smooth:square","2",0,1
547,"complexity","pitch","simple:low","simple:high","2",1,NA
547,"complexity","timbre","simple:square","simple:sine","-3",0,NA
547,"shape","lightness","smooth:light","smooth:dark","2",1,NA
547,"hue","lightness","red:light","red:dark","3",1,NA
547,"timbre","pitch","sine:low","sine:high","-2",0,NA
547,"lightness","timbre","dark:sine","dark:square","3",0,1
547,"hue","pitch","red:low","red:high","-1",0,NA
547,"shape","pitch","smooth:low","smooth:high","1",1,1
547,"complexity","lightness","simple:light","simple:dark","2",1,NA
547,"shape","complexity","smooth:complex","smooth:simple","1",1,NA
547,"lightness","pitch","dark:low","dark:high","3",1,1
547,"complexity","hue","simple:blue","simple:red","2",1,NA
547,"shape","hue","smooth:blue","smooth:red","1",1,NA
547,"hue","timbre","red:square","red:sine","1",1,NA
547,"shape","timbre","smooth:sine","smooth:square","1",0,1
547,"complexity","pitch","simple:low","simple:high","3",1,NA
547,"complexity","timbre","simple:square","simple:sine","-2",0,NA
547,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
547,"hue","lightness","red:light","red:dark","3",1,NA
547,"timbre","pitch","sine:low","sine:high","-1",0,NA
547,"lightness","timbre","dark:sine","dark:square","2",0,1
547,"hue","pitch","red:low","red:high","-2",0,NA
547,"shape","pitch","smooth:low","smooth:high","2",1,1
547,"complexity","lightness","simple:light","simple:dark","2",1,NA
547,"shape","complexity","smooth:complex","smooth:simple","1",1,NA
547,"lightness","pitch","dark:low","dark:high","2",1,1
547,"complexity","hue","simple:blue","simple:red","0",NA,NA
547,"shape","hue","smooth:blue","smooth:red","0",NA,NA
547,"hue","timbre","red:square","red:sine","2",1,NA
547,"shape","timbre","smooth:sine","smooth:square","1",0,1
547,"complexity","pitch","simple:low","simple:high","1",1,NA
547,"complexity","timbre","simple:square","simple:sine","-2",0,NA
547,"shape","lightness","smooth:light","smooth:dark","2",1,NA
547,"hue","lightness","red:light","red:dark","3",1,NA
547,"timbre","pitch","sine:low","sine:high","-2",0,NA
547,"lightness","timbre","dark:sine","dark:square","2",0,1
547,"hue","pitch","red:low","red:high","-2",0,NA
548,"hue","timbre","red:square","red:sine","2",1,NA
548,"shape","pitch","smooth:low","smooth:high","2",1,1
548,"lightness","pitch","dark:low","dark:high","3",1,1
548,"complexity","lightness","simple:light","simple:dark","2",1,NA
548,"lightness","timbre","dark:sine","dark:square","-3",1,1
548,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
548,"shape","hue","smooth:blue","smooth:red","3",1,NA
548,"hue","lightness","red:light","red:dark","0",NA,NA
548,"complexity","timbre","simple:square","simple:sine","2",1,NA
548,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
548,"complexity","hue","simple:blue","simple:red","-3",0,NA
548,"complexity","pitch","simple:low","simple:high","-3",0,NA
548,"timbre","pitch","sine:low","sine:high","1",1,NA
548,"shape","timbre","smooth:sine","smooth:square","-2",1,1
548,"hue","pitch","red:low","red:high","2",1,NA
548,"hue","timbre","red:square","red:sine","1",1,NA
548,"shape","pitch","smooth:low","smooth:high","2",1,1
548,"lightness","pitch","dark:low","dark:high","3",1,1
548,"complexity","lightness","simple:light","simple:dark","-2",0,NA
548,"lightness","timbre","dark:sine","dark:square","-1",1,1
548,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
548,"shape","hue","smooth:blue","smooth:red","2",1,NA
548,"hue","lightness","red:light","red:dark","0",NA,NA
548,"complexity","timbre","simple:square","simple:sine","2",1,NA
548,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
548,"complexity","hue","simple:blue","simple:red","-2",0,NA
548,"complexity","pitch","simple:low","simple:high","-3",0,NA
548,"timbre","pitch","sine:low","sine:high","3",1,NA
548,"shape","timbre","smooth:sine","smooth:square","-2",1,1
548,"hue","pitch","red:low","red:high","2",1,NA
548,"hue","timbre","red:square","red:sine","2",1,NA
548,"shape","pitch","smooth:low","smooth:high","2",1,1
548,"lightness","pitch","dark:low","dark:high","2",1,1
548,"complexity","lightness","simple:light","simple:dark","3",1,NA
548,"lightness","timbre","dark:sine","dark:square","3",0,1
548,"shape","lightness","smooth:light","smooth:dark","-3",0,NA
548,"shape","hue","smooth:blue","smooth:red","2",1,NA
548,"hue","lightness","red:light","red:dark","0",NA,NA
548,"complexity","timbre","simple:square","simple:sine","2",1,NA
548,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
548,"complexity","hue","simple:blue","simple:red","3",1,NA
548,"complexity","pitch","simple:low","simple:high","2",1,NA
548,"timbre","pitch","sine:low","sine:high","1",1,NA
548,"shape","timbre","smooth:sine","smooth:square","2",0,1
548,"hue","pitch","red:low","red:high","2",1,NA
549,"hue","pitch","red:low","red:high","-2",0,NA
549,"timbre","pitch","sine:low","sine:high","0",NA,NA
549,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
549,"shape","hue","smooth:blue","smooth:red","1",1,NA
549,"hue","lightness","red:light","red:dark","2",1,NA
549,"complexity","pitch","simple:low","simple:high","3",1,NA
549,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
549,"hue","timbre","red:square","red:sine","2",1,NA
549,"lightness","timbre","dark:sine","dark:square","3",0,1
549,"complexity","timbre","simple:square","simple:sine","-2",0,NA
549,"shape","pitch","smooth:low","smooth:high","3",1,1
549,"shape","timbre","smooth:sine","smooth:square","3",0,1
549,"lightness","pitch","dark:low","dark:high","1",1,1
549,"complexity","lightness","simple:light","simple:dark","-1",0,NA
549,"complexity","hue","simple:blue","simple:red","0",NA,NA
549,"hue","pitch","red:low","red:high","-2",0,NA
549,"timbre","pitch","sine:low","sine:high","2",1,NA
549,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
549,"shape","hue","smooth:blue","smooth:red","1",1,NA
549,"hue","lightness","red:light","red:dark","1",1,NA
549,"complexity","pitch","simple:low","simple:high","1",1,NA
549,"shape","complexity","smooth:complex","smooth:simple","0",NA,NA
549,"hue","timbre","red:square","red:sine","2",1,NA
549,"lightness","timbre","dark:sine","dark:square","3",0,1
549,"complexity","timbre","simple:square","simple:sine","-2",0,NA
549,"shape","pitch","smooth:low","smooth:high","3",1,1
549,"shape","timbre","smooth:sine","smooth:square","2",0,1
549,"lightness","pitch","dark:low","dark:high","3",1,1
549,"complexity","lightness","simple:light","simple:dark","-1",0,NA
549,"complexity","hue","simple:blue","simple:red","-1",0,NA
549,"hue","pitch","red:low","red:high","-2",0,NA
549,"timbre","pitch","sine:low","sine:high","2",1,NA
549,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
549,"shape","hue","smooth:blue","smooth:red","1",1,NA
549,"hue","lightness","red:light","red:dark","1",1,NA
549,"complexity","pitch","simple:low","simple:high","2",1,NA
549,"shape","complexity","smooth:complex","smooth:simple","0",NA,NA
549,"hue","timbre","red:square","red:sine","1",1,NA
549,"lightness","timbre","dark:sine","dark:square","3",0,1
549,"complexity","timbre","simple:square","simple:sine","-2",0,NA
549,"shape","pitch","smooth:low","smooth:high","3",1,1
549,"shape","timbre","smooth:sine","smooth:square","3",0,1
549,"lightness","pitch","dark:low","dark:high","3",1,1
549,"complexity","lightness","simple:light","simple:dark","-1",0,NA
549,"complexity","hue","simple:blue","simple:red","1",1,NA
550,"shape","timbre","smooth:sine","smooth:square","2",0,1
550,"hue","lightness","red:light","red:dark","-1",0,NA
550,"complexity","lightness","simple:light","simple:dark","-2",0,NA
550,"complexity","timbre","simple:square","simple:sine","-3",0,NA
550,"lightness","timbre","dark:sine","dark:square","1",0,1
550,"complexity","pitch","simple:low","simple:high","1",1,NA
550,"complexity","hue","simple:blue","simple:red","1",1,NA
550,"hue","pitch","red:low","red:high","2",1,NA
550,"hue","timbre","red:square","red:sine","2",1,NA
550,"timbre","pitch","sine:low","sine:high","2",1,NA
550,"lightness","pitch","dark:low","dark:high","1",1,1
550,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
550,"shape","hue","smooth:blue","smooth:red","0",NA,NA
550,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
550,"shape","pitch","smooth:low","smooth:high","2",1,1
550,"shape","timbre","smooth:sine","smooth:square","2",0,1
550,"hue","lightness","red:light","red:dark","0",NA,NA
550,"complexity","lightness","simple:light","simple:dark","0",NA,NA
550,"complexity","timbre","simple:square","simple:sine","-1",0,NA
550,"lightness","timbre","dark:sine","dark:square","2",0,1
550,"complexity","pitch","simple:low","simple:high","2",1,NA
550,"complexity","hue","simple:blue","simple:red","0",NA,NA
550,"hue","pitch","red:low","red:high","-1",0,NA
550,"hue","timbre","red:square","red:sine","1",1,NA
550,"timbre","pitch","sine:low","sine:high","1",1,NA
550,"lightness","pitch","dark:low","dark:high","2",1,1
550,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
550,"shape","hue","smooth:blue","smooth:red","-1",0,NA
550,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
550,"shape","pitch","smooth:low","smooth:high","1",1,1
550,"shape","timbre","smooth:sine","smooth:square","1",0,1
550,"hue","lightness","red:light","red:dark","0",NA,NA
550,"complexity","lightness","simple:light","simple:dark","-1",0,NA
550,"complexity","timbre","simple:square","simple:sine","-1",0,NA
550,"lightness","timbre","dark:sine","dark:square","2",0,1
550,"complexity","pitch","simple:low","simple:high","2",1,NA
550,"complexity","hue","simple:blue","simple:red","0",NA,NA
550,"hue","pitch","red:low","red:high","-1",0,NA
550,"hue","timbre","red:square","red:sine","1",1,NA
550,"timbre","pitch","sine:low","sine:high","2",1,NA
550,"lightness","pitch","dark:low","dark:high","2",1,1
550,"shape","lightness","smooth:light","smooth:dark","-3",0,NA
550,"shape","hue","smooth:blue","smooth:red","-2",0,NA
550,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
550,"shape","pitch","smooth:low","smooth:high","1",1,1
551,"lightness","timbre","dark:sine","dark:square","0",NA,1
551,"shape","timbre","smooth:sine","smooth:square","2",0,1
551,"timbre","pitch","sine:low","sine:high","-3",0,NA
551,"hue","pitch","red:low","red:high","2",1,NA
551,"complexity","timbre","simple:square","simple:sine","0",NA,NA
551,"complexity","lightness","simple:light","simple:dark","0",NA,NA
551,"complexity","hue","simple:blue","simple:red","-1",0,NA
551,"hue","timbre","red:square","red:sine","1",1,NA
551,"shape","complexity","smooth:complex","smooth:simple","3",1,NA
551,"shape","pitch","smooth:low","smooth:high","1",1,1
551,"shape","hue","smooth:blue","smooth:red","-1",0,NA
551,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
551,"lightness","pitch","dark:low","dark:high","3",1,1
551,"hue","lightness","red:light","red:dark","-3",0,NA
551,"complexity","pitch","simple:low","simple:high","3",1,NA
551,"lightness","timbre","dark:sine","dark:square","3",0,1
551,"shape","timbre","smooth:sine","smooth:square","-3",1,1
551,"timbre","pitch","sine:low","sine:high","3",1,NA
551,"hue","pitch","red:low","red:high","-2",0,NA
551,"complexity","timbre","simple:square","simple:sine","-3",0,NA
551,"complexity","lightness","simple:light","simple:dark","0",NA,NA
551,"complexity","hue","simple:blue","simple:red","0",NA,NA
551,"hue","timbre","red:square","red:sine","3",1,NA
551,"shape","complexity","smooth:complex","smooth:simple","3",1,NA
551,"shape","pitch","smooth:low","smooth:high","3",1,1
551,"shape","hue","smooth:blue","smooth:red","0",NA,NA
551,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
551,"lightness","pitch","dark:low","dark:high","3",1,1
551,"hue","lightness","red:light","red:dark","-3",0,NA
551,"complexity","pitch","simple:low","simple:high","3",1,NA
551,"lightness","timbre","dark:sine","dark:square","3",0,1
551,"shape","timbre","smooth:sine","smooth:square","-3",1,1
551,"timbre","pitch","sine:low","sine:high","0",NA,NA
551,"hue","pitch","red:low","red:high","-3",0,NA
551,"complexity","timbre","simple:square","simple:sine","-3",0,NA
551,"complexity","lightness","simple:light","simple:dark","0",NA,NA
551,"complexity","hue","simple:blue","simple:red","0",NA,NA
551,"hue","timbre","red:square","red:sine","3",1,NA
551,"shape","complexity","smooth:complex","smooth:simple","3",1,NA
551,"shape","pitch","smooth:low","smooth:high","-3",0,1
551,"shape","hue","smooth:blue","smooth:red","0",NA,NA
551,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
551,"lightness","pitch","dark:low","dark:high","3",1,1
551,"hue","lightness","red:light","red:dark","-3",0,NA
551,"complexity","pitch","simple:low","simple:high","-2",0,NA
552,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
552,"shape","pitch","smooth:low","smooth:high","-2",0,1
552,"hue","timbre","red:square","red:sine","3",1,NA
552,"hue","lightness","red:light","red:dark","3",1,NA
552,"complexity","hue","simple:blue","simple:red","2",1,NA
552,"complexity","timbre","simple:square","simple:sine","-1",0,NA
552,"timbre","pitch","sine:low","sine:high","3",1,NA
552,"hue","pitch","red:low","red:high","3",1,NA
552,"shape","hue","smooth:blue","smooth:red","2",1,NA
552,"shape","complexity","smooth:complex","smooth:simple","2",1,NA
552,"shape","timbre","smooth:sine","smooth:square","3",0,1
552,"lightness","pitch","dark:low","dark:high","3",1,1
552,"lightness","timbre","dark:sine","dark:square","3",0,1
552,"complexity","lightness","simple:light","simple:dark","-1",0,NA
552,"complexity","pitch","simple:low","simple:high","0",NA,NA
552,"shape","lightness","smooth:light","smooth:dark","1",1,NA
552,"shape","pitch","smooth:low","smooth:high","0",NA,1
552,"hue","timbre","red:square","red:sine","3",1,NA
552,"hue","lightness","red:light","red:dark","-2",0,NA
552,"complexity","hue","simple:blue","simple:red","-2",0,NA
552,"complexity","timbre","simple:square","simple:sine","3",1,NA
552,"timbre","pitch","sine:low","sine:high","3",1,NA
552,"hue","pitch","red:low","red:high","3",1,NA
552,"shape","hue","smooth:blue","smooth:red","1",1,NA
552,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
552,"shape","timbre","smooth:sine","smooth:square","2",0,1
552,"lightness","pitch","dark:low","dark:high","3",1,1
552,"lightness","timbre","dark:sine","dark:square","2",0,1
552,"complexity","lightness","simple:light","simple:dark","0",NA,NA
552,"complexity","pitch","simple:low","simple:high","2",1,NA
552,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
552,"shape","pitch","smooth:low","smooth:high","3",1,1
552,"hue","timbre","red:square","red:sine","2",1,NA
552,"hue","lightness","red:light","red:dark","-1",0,NA
552,"complexity","hue","simple:blue","simple:red","1",1,NA
552,"complexity","timbre","simple:square","simple:sine","0",NA,NA
552,"timbre","pitch","sine:low","sine:high","3",1,NA
552,"hue","pitch","red:low","red:high","3",1,NA
552,"shape","hue","smooth:blue","smooth:red","-1",0,NA
552,"shape","complexity","smooth:complex","smooth:simple","1",1,NA
552,"shape","timbre","smooth:sine","smooth:square","0",NA,1
552,"lightness","pitch","dark:low","dark:high","3",1,1
552,"lightness","timbre","dark:sine","dark:square","2",0,1
552,"complexity","lightness","simple:light","simple:dark","1",1,NA
552,"complexity","pitch","simple:low","simple:high","0",NA,NA
553,"shape","hue","smooth:blue","smooth:red","3",1,NA
553,"shape","timbre","smooth:sine","smooth:square","3",0,1
553,"complexity","lightness","simple:light","simple:dark","3",1,NA
553,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
553,"lightness","pitch","dark:low","dark:high","3",1,1
553,"complexity","hue","simple:blue","simple:red","3",1,NA
553,"hue","lightness","red:light","red:dark","-2",0,NA
553,"lightness","timbre","dark:sine","dark:square","-3",1,1
553,"shape","lightness","smooth:light","smooth:dark","3",1,NA
553,"hue","timbre","red:square","red:sine","3",1,NA
553,"timbre","pitch","sine:low","sine:high","3",1,NA
553,"complexity","pitch","simple:low","simple:high","3",1,NA
553,"complexity","timbre","simple:square","simple:sine","-3",0,NA
553,"hue","pitch","red:low","red:high","-3",0,NA
553,"shape","pitch","smooth:low","smooth:high","3",1,1
553,"shape","hue","smooth:blue","smooth:red","2",1,NA
553,"shape","timbre","smooth:sine","smooth:square","1",0,1
553,"complexity","lightness","simple:light","simple:dark","2",1,NA
553,"shape","complexity","smooth:complex","smooth:simple","-2",0,NA
553,"lightness","pitch","dark:low","dark:high","3",1,1
553,"complexity","hue","simple:blue","simple:red","2",1,NA
553,"hue","lightness","red:light","red:dark","-1",0,NA
553,"lightness","timbre","dark:sine","dark:square","3",0,1
553,"shape","lightness","smooth:light","smooth:dark","2",1,NA
553,"hue","timbre","red:square","red:sine","-1",0,NA
553,"timbre","pitch","sine:low","sine:high","-1",0,NA
553,"complexity","pitch","simple:low","simple:high","3",1,NA
553,"complexity","timbre","simple:square","simple:sine","-2",0,NA
553,"hue","pitch","red:low","red:high","-2",0,NA
553,"shape","pitch","smooth:low","smooth:high","-2",0,1
553,"shape","hue","smooth:blue","smooth:red","3",1,NA
553,"shape","timbre","smooth:sine","smooth:square","2",0,1
553,"complexity","lightness","simple:light","simple:dark","1",1,NA
553,"shape","complexity","smooth:complex","smooth:simple","3",1,NA
553,"lightness","pitch","dark:low","dark:high","3",1,1
553,"complexity","hue","simple:blue","simple:red","0",NA,NA
553,"hue","lightness","red:light","red:dark","0",NA,NA
553,"lightness","timbre","dark:sine","dark:square","-2",1,1
553,"shape","lightness","smooth:light","smooth:dark","-2",0,NA
553,"hue","timbre","red:square","red:sine","2",1,NA
553,"timbre","pitch","sine:low","sine:high","2",1,NA
553,"complexity","pitch","simple:low","simple:high","2",1,NA
553,"complexity","timbre","simple:square","simple:sine","2",1,NA
553,"hue","pitch","red:low","red:high","-2",0,NA
553,"shape","pitch","smooth:low","smooth:high","-3",0,1
554,"lightness","pitch","dark:low","dark:high","3",1,1
554,"complexity","hue","simple:blue","simple:red","-1",0,NA
554,"shape","complexity","smooth:complex","smooth:simple","0",NA,NA
554,"hue","timbre","red:square","red:sine","3",1,NA
554,"hue","pitch","red:low","red:high","-3",0,NA
554,"shape","hue","smooth:blue","smooth:red","-1",0,NA
554,"complexity","timbre","simple:square","simple:sine","1",1,NA
554,"lightness","timbre","dark:sine","dark:square","3",0,1
554,"shape","lightness","smooth:light","smooth:dark","1",1,NA
554,"timbre","pitch","sine:low","sine:high","0",NA,NA
554,"hue","lightness","red:light","red:dark","1",1,NA
554,"shape","pitch","smooth:low","smooth:high","2",1,1
554,"complexity","pitch","simple:low","simple:high","0",NA,NA
554,"complexity","lightness","simple:light","simple:dark","0",NA,NA
554,"shape","timbre","smooth:sine","smooth:square","3",0,1
554,"lightness","pitch","dark:low","dark:high","3",1,1
554,"complexity","hue","simple:blue","simple:red","-1",0,NA
554,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
554,"hue","timbre","red:square","red:sine","2",1,NA
554,"hue","pitch","red:low","red:high","-2",0,NA
554,"shape","hue","smooth:blue","smooth:red","-1",0,NA
554,"complexity","timbre","simple:square","simple:sine","-1",0,NA
554,"lightness","timbre","dark:sine","dark:square","2",0,1
554,"shape","lightness","smooth:light","smooth:dark","-1",0,NA
554,"timbre","pitch","sine:low","sine:high","1",1,NA
554,"hue","lightness","red:light","red:dark","1",1,NA
554,"shape","pitch","smooth:low","smooth:high","2",1,1
554,"complexity","pitch","simple:low","simple:high","-1",0,NA
554,"complexity","lightness","simple:light","simple:dark","0",NA,NA
554,"shape","timbre","smooth:sine","smooth:square","3",0,1
554,"lightness","pitch","dark:low","dark:high","3",1,1
554,"complexity","hue","simple:blue","simple:red","-1",0,NA
554,"shape","complexity","smooth:complex","smooth:simple","-1",0,NA
554,"hue","timbre","red:square","red:sine","1",1,NA
554,"hue","pitch","red:low","red:high","-2",0,NA
554,"shape","hue","smooth:blue","smooth:red","-1",0,NA
554,"complexity","timbre","simple:square","simple:sine","-2",0,NA
554,"lightness","timbre","dark:sine","dark:square","3",0,1
554,"shape","lightness","smooth:light","smooth:dark","0",NA,NA
554,"timbre","pitch","sine:low","sine:high","0",NA,NA
554,"hue","lightness","red:light","red:dark","1",1,NA
554,"shape","pitch","smooth:low","smooth:high","1",1,1
554,"complexity","pitch","simple:low","simple:high","1",1,NA
554,"complexity","lightness","simple:light","simple:dark","0",NA,NA
554,"shape","timbre","smooth:sine","smooth:square","3",0,1
